,dataset,n-k,voting,distance,n-folds,acc_mean,prec_mean,rec_mean,f1_mean
710,diabetes,6,sqrt-order,manhattan,8,0.7334244791666668,0.7067104054918251,0.6856326865671641,0.6923365889894325
711,diabetes,6,sqrt-order,manhattan,9,0.7340234375,0.7074494314788595,0.6861099999999999,0.6928886130446412
712,diabetes,6,sqrt-order,euclidean,2,0.7327734375,0.7056619904419636,0.6868900000000001,0.6930539842487221
713,diabetes,6,sqrt-order,euclidean,3,0.7350130208333333,0.7081905345031297,0.6905837313432834,0.6965938547050464
714,diabetes,6,sqrt-order,euclidean,4,0.7345833333333335,0.7076024212912795,0.6900719402985075,0.6960776956874377
715,diabetes,6,sqrt-order,euclidean,5,0.7360416666666666,0.7091880082020983,0.6929319402985074,0.6986774474827685
716,diabetes,6,sqrt-order,euclidean,6,0.7370182291666667,0.7103215144646735,0.6941234328358209,0.6998601561540368
717,diabetes,6,sqrt-order,euclidean,7,0.7361197916666667,0.7092322808777682,0.6933641791044775,0.6990214884018183
718,diabetes,6,sqrt-order,euclidean,8,0.7363281250000001,0.7094477825632913,0.6937752238805971,0.6993908736447392
719,diabetes,6,sqrt-order,euclidean,9,0.7366145833333333,0.7097461171214868,0.6944194029850747,0.6999568489589035
720,diabetes,7,uniform,manhattan,2,0.7299218749999998,0.7037805796830295,0.6761125373134328,0.6835992877388426
721,diabetes,7,uniform,manhattan,3,0.7320833333333335,0.7062650365880639,0.6789585074626865,0.6865037439036002
722,diabetes,7,uniform,manhattan,4,0.7345572916666664,0.7090920823500372,0.6827716417910448,0.6903198471510789
723,diabetes,7,uniform,manhattan,5,0.73421875,0.7086092585156268,0.6826068656716419,0.6901204796397961
724,diabetes,7,uniform,manhattan,6,0.7339062500000001,0.7081719453577492,0.6823928358208954,0.6898695927395195
725,diabetes,7,uniform,manhattan,7,0.7359244791666667,0.7105063711676372,0.6853538805970149,0.6928303770841197
726,diabetes,7,uniform,manhattan,8,0.7342578125,0.7084545376498659,0.6834073134328358,0.690816689543405
727,diabetes,7,uniform,manhattan,9,0.7338541666666667,0.7079963130321356,0.6827770149253731,0.6901885243670263
728,diabetes,7,uniform,euclidean,2,0.72984375,0.7028011753702829,0.6798614925373134,0.6866700676517355
729,diabetes,7,uniform,euclidean,3,0.7338671875,0.7071574001929989,0.6865526865671642,0.6931573916682978
730,diabetes,7,uniform,euclidean,4,0.7372526041666668,0.7112579542285248,0.6905031343283582,0.6972445546429423
731,diabetes,7,uniform,euclidean,5,0.7369791666666667,0.7107016579610062,0.6910202985074625,0.6975297230668036
732,diabetes,7,uniform,euclidean,6,0.7365104166666667,0.7100911811659756,0.6910585074626866,0.697442235490135
733,diabetes,7,uniform,euclidean,7,0.7383984375,0.7123477347741245,0.6932010447761193,0.6996492119352171
734,diabetes,7,uniform,euclidean,8,0.7388802083333332,0.7128365085237616,0.6941856716417911,0.7005486097642184
735,diabetes,7,uniform,euclidean,9,0.7379427083333333,0.7116204871872666,0.6935955223880598,0.6998027793103353
736,diabetes,7,distance,manhattan,2,0.7299609375,0.7036559521170989,0.6767052238805971,0.6841201963266295
737,diabetes,7,distance,manhattan,3,0.7295833333333335,0.7028197032947664,0.6774713432835822,0.6846700003167518
738,diabetes,7,distance,manhattan,4,0.7307291666666668,0.7041055356370245,0.6792949253731344,0.6864757279909884
739,diabetes,7,distance,manhattan,5,0.7305078124999999,0.7036453005775948,0.6798088059701493,0.6868691778509559
740,diabetes,7,distance,manhattan,6,0.7308333333333333,0.7039310912020502,0.6805608955223881,0.6875670018454579
741,diabetes,7,distance,manhattan,7,0.7322265624999998,0.7056859559115167,0.6821243283582089,0.6892012261550776
742,diabetes,7,distance,manhattan,8,0.7305338541666666,0.7035599123866156,0.6803741791044777,0.6873483097897521
743,diabetes,7,distance,manhattan,9,0.7304036458333334,0.7033348317804281,0.6804559701492537,0.6873764506081885
744,diabetes,7,distance,euclidean,2,0.7309114583333333,0.7038584143899645,0.6816597014925372,0.6883848583268153
745,diabetes,7,distance,euclidean,3,0.7330859375,0.7060542630623009,0.6865240298507463,0.6928759012119251
746,diabetes,7,distance,euclidean,4,0.7328645833333334,0.7056930907626091,0.68696,0.6931787531268526
747,diabetes,7,distance,euclidean,5,0.7353776041666665,0.7085574239512976,0.6908983582089553,0.6969444422434424
748,diabetes,7,distance,euclidean,6,0.7365364583333333,0.7098381856093364,0.6927579104477611,0.6987055150335968
749,diabetes,7,distance,euclidean,7,0.7357291666666665,0.7087762456627406,0.6925967164179104,0.6983076544889761
750,diabetes,7,distance,euclidean,8,0.7352213541666669,0.7081673093680024,0.6921028358208955,0.6977866163825935
751,diabetes,7,distance,euclidean,9,0.7353776041666668,0.7082496883088399,0.6932010447761194,0.6986409084392605
752,diabetes,7,sqrt-order,manhattan,2,0.7289973958333335,0.7017997645359378,0.6777744776119402,0.6847317237200437
753,diabetes,7,sqrt-order,manhattan,3,0.7299739583333333,0.702724088685991,0.6805674626865672,0.6872953834990503
754,diabetes,7,sqrt-order,manhattan,4,0.7314322916666667,0.7044867510664784,0.6822588059701493,0.6891020437607414
755,diabetes,7,sqrt-order,manhattan,5,0.7319661458333332,0.7050341591028608,0.6832661194029851,0.6900384560290105
756,diabetes,7,sqrt-order,manhattan,6,0.7308984374999998,0.7036247349813268,0.6828616417910447,0.6894341379171185
757,diabetes,7,sqrt-order,manhattan,7,0.7334895833333333,0.7066649243141425,0.6861501492537313,0.6927375088185826
758,diabetes,7,sqrt-order,manhattan,8,0.7336067708333333,0.7067892312955182,0.6865864179104477,0.6931323660594544
759,diabetes,7,sqrt-order,manhattan,9,0.7323177083333333,0.7052409140913047,0.684990447761194,0.6915108965171473
760,diabetes,7,sqrt-order,euclidean,2,0.7342057291666667,0.7073601582558697,0.6882583582089552,0.6945314687203576
761,diabetes,7,sqrt-order,euclidean,3,0.7360937499999999,0.7095185142891401,0.6911886567164179,0.6973954447518739
762,diabetes,7,sqrt-order,euclidean,4,0.7371484375,0.7106523884010453,0.6932019402985073,0.6992399143992976
763,diabetes,7,sqrt-order,euclidean,5,0.7384505208333333,0.7120735099528831,0.6952234328358208,0.7011479174204751
764,diabetes,7,sqrt-order,euclidean,6,0.7382161458333334,0.7117508784397142,0.6955108955223881,0.7012901085719213
765,diabetes,7,sqrt-order,euclidean,7,0.7378255208333333,0.7111698192866257,0.6959813432835821,0.7014933864166828
766,diabetes,7,sqrt-order,euclidean,8,0.7390104166666667,0.7125603194267768,0.6971770149253732,0.7027682913390504
767,diabetes,7,sqrt-order,euclidean,9,0.7405859374999997,0.7143323509023645,0.6996335820895522,0.7050675353712651
768,diabetes,8,uniform,manhattan,2,0.7267447916666666,0.711908623536354,0.650749552238806,0.6579725235995556
769,diabetes,8,uniform,manhattan,3,0.7296614583333334,0.7145682044133569,0.6558635820895523,0.6637739250671031
770,diabetes,8,uniform,manhattan,4,0.7307291666666668,0.7156848745615227,0.6575059701492537,0.6656397573865338
771,diabetes,8,uniform,manhattan,5,0.7290104166666667,0.7128489342422859,0.6559262686567163,0.6638485083641404
772,diabetes,8,uniform,manhattan,6,0.7308723958333334,0.7154050762849582,0.6583344776119404,0.6665712433358376
773,diabetes,8,uniform,manhattan,7,0.7319791666666667,0.7166822303705126,0.659885671641791,0.6683103675181513
774,diabetes,8,uniform,manhattan,8,0.7312369791666669,0.7158935380876729,0.6587010447761193,0.6669822936140309
775,diabetes,8,uniform,manhattan,9,0.7315885416666665,0.7160330764753269,0.6595250746268657,0.6678847420352164
776,diabetes,8,uniform,euclidean,2,0.7284765625,0.7113407813942288,0.6564944776119404,0.6644372568527301
777,diabetes,8,uniform,euclidean,3,0.7301692708333334,0.7107439354807016,0.6622094029850746,0.6706016776038035
778,diabetes,8,uniform,euclidean,4,0.7300390625000002,0.7102198236315808,0.6626288059701492,0.6710579645626226
779,diabetes,8,uniform,euclidean,5,0.7327994791666668,0.7133544272546467,0.6667225373134329,0.6754711731266864
780,diabetes,8,uniform,euclidean,6,0.73078125,0.7103893686859115,0.6646531343283582,0.6731776733694903
781,diabetes,8,uniform,euclidean,7,0.7314583333333333,0.7108980517363102,0.6661080597014926,0.6747171157703664
782,diabetes,8,uniform,euclidean,8,0.7319791666666666,0.7115087957856437,0.666854328358209,0.6755159095482967
783,diabetes,8,uniform,euclidean,9,0.7331380208333332,0.7133065734621293,0.6678914925373135,0.6766821878207636
784,diabetes,8,distance,manhattan,2,0.7309765624999999,0.7050342790970631,0.6776064179104481,0.6851157160999318
785,diabetes,8,distance,manhattan,3,0.7348177083333336,0.7092575771311761,0.6837853731343284,0.6912470271189228
786,diabetes,8,distance,manhattan,4,0.7358463541666667,0.7104242981371313,0.6853198507462688,0.6927775760181869
787,diabetes,8,distance,manhattan,5,0.7380468750000001,0.7129924889642968,0.6883516417910448,0.6958184880947141
788,diabetes,8,distance,manhattan,6,0.7391145833333332,0.7143291867200944,0.6894399999999998,0.6970039376777238
789,diabetes,8,distance,manhattan,7,0.7381901041666667,0.7132355638524532,0.688253880597015,0.6957849076214159
790,diabetes,8,distance,manhattan,8,0.7383593750000002,0.7133271594030924,0.6888253731343283,0.6962965808963382
791,diabetes,8,distance,manhattan,9,0.7378124999999999,0.7126292861016879,0.6883188059701493,0.6957280846795575
792,diabetes,8,distance,euclidean,2,0.7339192708333333,0.7075655906596179,0.6854846268656716,0.69229642770947
793,diabetes,8,distance,euclidean,3,0.7401302083333331,0.7147469246670144,0.6938211940298507,0.7006601820424632
794,diabetes,8,distance,euclidean,4,0.7400781249999998,0.7145309016526094,0.6943958208955223,0.7010897979647207
795,diabetes,8,distance,euclidean,5,0.7392578125,0.7133446228264013,0.6945535820895523,0.7009459311025849
796,diabetes,8,distance,euclidean,6,0.74140625,0.7159275152265849,0.6968182089552237,0.7033292948040721
797,diabetes,8,distance,euclidean,7,0.7414973958333333,0.716022815136609,0.6969834328358209,0.7034884166934963
798,diabetes,8,distance,euclidean,8,0.7420703124999999,0.7166516184251216,0.6979168656716419,0.7043616840984427
799,diabetes,8,distance,euclidean,9,0.7423958333333333,0.7170090578346928,0.6983226865671642,0.7047693193795638
800,diabetes,8,sqrt-order,manhattan,2,0.7330078125000001,0.7075218209019885,0.6803350746268656,0.6878928666825489
801,diabetes,8,sqrt-order,manhattan,3,0.7337630208333331,0.7080218447850508,0.6822135820895522,0.6896494990699029
802,diabetes,8,sqrt-order,manhattan,4,0.7344270833333334,0.7087400352459831,0.683424776119403,0.6908326878556239
803,diabetes,8,sqrt-order,manhattan,5,0.7350651041666667,0.7094479724010632,0.6843822388059699,0.6918088588251158
804,diabetes,8,sqrt-order,manhattan,6,0.7345703125,0.7088397367951257,0.6838031343283582,0.6912023822342728
805,diabetes,8,sqrt-order,manhattan,7,0.7351692708333336,0.7093803505609074,0.6852586567164178,0.6925463424031133
806,diabetes,8,sqrt-order,manhattan,8,0.7340364583333333,0.7080885364362453,0.6834883582089551,0.6908109148330565
807,diabetes,8,sqrt-order,manhattan,9,0.7336458333333334,0.7075876646222065,0.6830844776119404,0.6903839865642871
808,diabetes,8,sqrt-order,euclidean,2,0.7360546875000001,0.7102984579898289,0.6870294029850745,0.6941119327973905
809,diabetes,8,sqrt-order,euclidean,3,0.7379166666666666,0.7119380599675139,0.6918788059701493,0.698479104855879
810,diabetes,8,sqrt-order,euclidean,4,0.7398046875,0.7140361869397198,0.694800447761194,0.7012920343248555
811,diabetes,8,sqrt-order,euclidean,5,0.7407421875,0.7151922628921378,0.6956329850746269,0.7022364174375652
812,diabetes,8,sqrt-order,euclidean,6,0.74359375,0.7184518423218101,0.6997967164179104,0.7062635813593456
813,diabetes,8,sqrt-order,euclidean,7,0.7411328125,0.7154794637810841,0.697084328358209,0.7034459849486118
814,diabetes,8,sqrt-order,euclidean,8,0.7419010416666666,0.7163697060886924,0.6982023880597015,0.7045261192257984
815,diabetes,8,sqrt-order,euclidean,9,0.7435546875,0.7182950381671032,0.7002428358208956,0.7065789488295748
816,diabetes,9,uniform,manhattan,2,0.7346875,0.7112993578349459,0.6773573134328358,0.6857173772577775
817,diabetes,9,uniform,manhattan,3,0.735546875,0.7116269055930041,0.6803026865671643,0.6885119238591532
818,diabetes,9,uniform,manhattan,4,0.7390104166666666,0.7159355803900084,0.6845208955223879,0.6929428520230487
819,diabetes,9,uniform,manhattan,5,0.7382942708333334,0.7147984318595139,0.6841873134328358,0.692493369760109
820,diabetes,9,uniform,manhattan,6,0.7402473958333334,0.717230959293625,0.6865183582089552,0.6949426102008779
821,diabetes,9,uniform,manhattan,7,0.7417317708333335,0.7189903511162739,0.6883682089552238,0.696869462004652
822,diabetes,9,uniform,manhattan,8,0.7421744791666669,0.7196013677720301,0.6888813432835821,0.6974170835265943
823,diabetes,9,uniform,manhattan,9,0.7443359374999998,0.7222899176060551,0.6913637313432835,0.7000355046086789
824,diabetes,9,uniform,euclidean,2,0.7353515625000001,0.7106575745538228,0.6820225373134329,0.6898851600290931
825,diabetes,9,uniform,euclidean,3,0.7371744791666666,0.7119486371718202,0.6873353731343284,0.6947587789304072
826,diabetes,9,uniform,euclidean,4,0.7373828125000002,0.7118762345829301,0.6885168656716416,0.6957358034764831
827,diabetes,9,uniform,euclidean,5,0.7379817708333333,0.7124432455509122,0.6899550746268656,0.6970528673133041
828,diabetes,9,uniform,euclidean,6,0.7383854166666667,0.7127530784680982,0.6910788059701491,0.6980457974916828
829,diabetes,9,uniform,euclidean,7,0.7402864583333333,0.71499288375459,0.6935689552238807,0.7005432714910091
830,diabetes,9,uniform,euclidean,8,0.7406640625000002,0.7154839576580372,0.6938935820895522,0.7009250062301169
831,diabetes,9,uniform,euclidean,9,0.7405859374999999,0.7153424252267679,0.6940413432835819,0.7010131258355465
832,diabetes,9,distance,manhattan,2,0.7377083333333334,0.7141072528224336,0.683425671641791,0.6916946219690352
833,diabetes,9,distance,manhattan,3,0.7344270833333333,0.7096473631725185,0.6805594029850747,0.6884593647778163
834,diabetes,9,distance,manhattan,4,0.7355208333333333,0.7107162197143053,0.6826892537313433,0.6905381096047032
835,diabetes,9,distance,manhattan,5,0.7356119791666665,0.7107856822750156,0.6828285074626866,0.690681177806647
836,diabetes,9,distance,manhattan,6,0.7383723958333333,0.7142214550253613,0.6860479104477613,0.694038438600183
837,diabetes,9,distance,manhattan,7,0.7375781250000002,0.7129971286970931,0.6857668656716417,0.6936198070987064
838,diabetes,9,distance,manhattan,8,0.7418489583333334,0.7181076633003448,0.6912629850746268,0.6992510403045888
839,diabetes,9,distance,manhattan,9,0.7408854166666669,0.7168767089540822,0.6902719402985074,0.6981777751091195
840,diabetes,9,distance,euclidean,2,0.7352473958333334,0.7099826953140265,0.6836132835820895,0.6911622154046381
841,diabetes,9,distance,euclidean,3,0.7371874999999999,0.7116691828875478,0.6885226865671642,0.6956974300143972
842,diabetes,9,distance,euclidean,4,0.7367838541666668,0.7107735577787231,0.6895544776119402,0.6963683506951216
843,diabetes,9,distance,euclidean,5,0.7370963541666665,0.7110009264521046,0.6906601492537314,0.6973383426677033
844,diabetes,9,distance,euclidean,6,0.7378645833333334,0.7118549440537191,0.6917782089552239,0.6984219371607707
845,diabetes,9,distance,euclidean,7,0.7379296874999998,0.7118336994196427,0.6924255223880595,0.6989371351172078
846,diabetes,9,distance,euclidean,8,0.7372395833333333,0.7109237849927484,0.6918868656716418,0.6982991774430078
847,diabetes,9,distance,euclidean,9,0.7371354166666668,0.7107762861390913,0.6920319402985073,0.6983860069164158
848,diabetes,9,sqrt-order,manhattan,2,0.7331510416666667,0.7076882240263097,0.6800901492537312,0.6877108418084269
849,diabetes,9,sqrt-order,manhattan,3,0.7338671875,0.7081183772870818,0.6824667164179103,0.6899033073623749
850,diabetes,9,sqrt-order,manhattan,4,0.7359375000000001,0.7105805053818435,0.6851301492537313,0.6926502802053958
851,diabetes,9,sqrt-order,manhattan,5,0.7351953125000001,0.7093683208973681,0.6852353731343284,0.6925178129876903
852,diabetes,9,sqrt-order,manhattan,6,0.7384114583333333,0.7132756446644894,0.689298208955224,0.6966709699957847
853,diabetes,9,sqrt-order,manhattan,7,0.7382031250000002,0.7130454427632852,0.6888958208955225,0.6962953174163953
854,diabetes,9,sqrt-order,manhattan,8,0.7394270833333333,0.7144802813811393,0.6904937313432836,0.6979060468491197
855,diabetes,9,sqrt-order,manhattan,9,0.7400911458333332,0.7153112383718241,0.6911941791044777,0.6986542109430691
856,diabetes,9,sqrt-order,euclidean,2,0.7349479166666667,0.7090365429238723,0.6855647761194029,0.6926683607645245
857,diabetes,9,sqrt-order,euclidean,3,0.7409505208333335,0.7156554175071514,0.6951350746268656,0.7019156734982919
858,diabetes,9,sqrt-order,euclidean,4,0.7416015625,0.7161809421997005,0.69715,0.7036321966567901
859,diabetes,9,sqrt-order,euclidean,5,0.7420182291666668,0.7166190878376415,0.6975998507462685,0.7041169323742836
860,diabetes,9,sqrt-order,euclidean,6,0.7443619791666667,0.7193270250879646,0.7008455223880596,0.7072810643312721
861,diabetes,9,sqrt-order,euclidean,7,0.7446354166666667,0.71967649392563,0.7010814925373134,0.7075675550534938
862,diabetes,9,sqrt-order,euclidean,8,0.7465494791666666,0.7218813481235173,0.7034950746268658,0.7099592342286517
863,diabetes,9,sqrt-order,euclidean,9,0.7448828125,0.7198591261843365,0.7018255223880597,0.7081752611203028
864,glass,1,uniform,manhattan,2,0.7081775700934579,0.6884609049915406,0.669904729316921,0.674770568583948
865,glass,1,uniform,manhattan,3,0.7206074766355139,0.6991969491083847,0.6839630678632227,0.6891870310504539
866,glass,1,uniform,manhattan,4,0.7296261682242993,0.7107399247272636,0.700527525113385,0.7034133134522432
